Hora,Cantidad_Viajes,Latitud,Longitud
2017-01-20 08:00:00,3,19.355779389999999,-99.062937640000001
2016-07-13 08:00:00,2,19.53285743,-99.026089089999999
2016-11-23 08:00:00,2,19.438530289999999,-99.179562869999998
2016-12-08 08:00:00,2,19.235243100000002,-99.098382619999995
2017-06-02 08:00:00,2,19.477765439999999,-99.094102759999998
2016-11-19 08:00:00,2,19.3309183,-99.069829499999997
2017-05-18 08:00:00,2,19.603411600000001,-99.027880400000001
2017-05-25 08:00:00,2,19.267688379999999,-99.211323460000003
2017-06-22 08:00:00,2,19.47782415,-99.094029460000002
2017-07-06 08:00:00,2,19.478043589999999,-99.093647779999998
2017-07-04 08:00:00,2,19.477597710000001,-99.139276679999995
2016-07-07 08:00:00,2,19.366831059999999,-99.205023960000005
2017-05-24 08:00:00,2,19.302696860000001,-99.244292700000003
2017-05-24 08:00:00,1,19.460571309999999,-99.193907870000004
2017-05-24 08:00:00,1,19.462603349999998,-99.195824790000003
2016-07-08 08:00:00,1,19.380544969999999,-99.203465629999997
2016-07-09 08:00:00,1,19.381418400000001,-99.202709679999998
2016-07-12 08:00:00,1,19.3812748,-99.202790539999995
2016-07-13 08:00:00,1,19.380657320000001,-99.203674660000004
2016-07-13 08:00:00,1,19.38075873,-99.203440659999998
2017-07-04 08:00:00,1,19.485289359999999,-99.134698740000005
2017-07-04 08:00:00,1,19.488283559999999,-99.126562820000004
2017-07-04 08:00:00,1,19.615779939999999,-99.040576819999998
2017-07-04 08:00:00,1,19.626690079999999,-99.079218789999999
2017-07-05 08:00:00,1,19.271990250000002,-99.152049820000002
2017-07-05 08:00:00,1,19.296877259999999,-99.149915699999994
2017-07-05 08:00:00,1,19.301420610000001,-99.140853899999996
2017-07-05 08:00:00,1,19.325375279999999,-99.138790850000007
2017-07-05 08:00:00,1,19.358535119999999,-99.086504590000004
2017-07-05 08:00:00,1,19.361180560000001,-99.076348460000006
2017-07-05 08:00:00,1,19.361274819999998,-99.075951169999996
2017-07-05 08:00:00,1,19.36131936,-99.076156479999995
2017-07-05 08:00:00,1,19.406677219999999,-99.156804949999994
2017-07-05 08:00:00,1,19.406696549999999,-99.156808339999998
2017-07-05 08:00:00,1,19.429923980000002,-99.162851459999999
2017-07-05 08:00:00,1,19.450483760000001,-99.123029259999996
2017-07-05 08:00:00,1,19.460488510000001,-99.194127109999997
2017-07-05 08:00:00,1,19.463812269999998,-99.149123720000006
2017-07-05 08:00:00,1,19.47458804,-99.096018979999997
2017-07-06 08:00:00,1,19.27213446,-99.152699409999997
2017-07-06 08:00:00,1,19.302107639999999,-99.139795340000006
2017-07-06 08:00:00,1,19.329222680000001,-99.253454000000005
2017-07-06 08:00:00,1,19.34528551,-99.229693949999998
2017-07-06 08:00:00,1,19.34561046,-99.223286389999998
2017-07-06 08:00:00,1,19.37553797,-99.020758860000001
2017-07-06 08:00:00,1,19.406601859999999,-99.15737
2017-07-06 08:00:00,1,19.406663850000001,-99.156827340000007
2017-07-06 08:00:00,1,19.464163039999999,-99.195918980000002
2017-07-06 08:00:00,1,19.504379700000001,-99.196143359999994
2017-07-07 08:00:00,1,19.451145570000001,-99.120438129999997
2017-07-07 08:00:00,1,19.461469569999998,-99.195004639999993
2017-07-07 08:00:00,1,19.477685340000001,-99.094082270000001
2017-07-08 08:00:00,1,19.406878500000001,-99.155263399999995
2017-07-08 08:00:00,1,19.406980239999999,-99.155241340000003
2017-07-08 08:00:00,1,19.467895840000001,-99.082507190000001
2017-07-08 08:00:00,1,25.75296449,-108.985069
2017-07-09 08:00:00,1,19.244249079999999,-98.858703329999997
2017-07-09 08:00:00,1,19.262906000000001,-98.836329759999998
2017-07-09 08:00:00,1,19.30426649,-99.125205589999993
2017-07-10 08:00:00,1,19.302266700000001,-99.140230000000003
2017-07-10 08:00:00,1,19.331456859999999,-99.209776939999998
2017-07-10 08:00:00,1,19.345206000000001,-99.181043979999998
2017-07-10 08:00:00,1,19.345434300000001,-99.222602010000003
2017-07-10 08:00:00,1,19.345932810000001,-99.223610719999996
2017-07-10 08:00:00,1,19.345969700000001,-99.223411650000003
2017-07-10 08:00:00,1,19.347867149999999,-99.216542430000004
2017-07-10 08:00:00,1,19.36188786,-99.077587789999995
2017-07-10 08:00:00,1,19.400383120000001,-99.174285859999998
2017-07-10 08:00:00,1,19.40668196,-99.156811020000006
2017-07-10 08:00:00,1,19.462366769999999,-99.196788220000002
2017-07-10 08:00:00,1,19.462482210000001,-99.195609939999997
2017-07-11 08:00:00,1,19.272305280000001,-99.153300729999998
2017-07-11 08:00:00,1,19.274972869999999,-99.186082260000006
2017-07-11 08:00:00,1,19.354762749999999,-99.081078689999998
2017-07-11 08:00:00,1,19.361302980000001,-99.075864139999993
2017-07-11 08:00:00,1,19.461351010000001,-99.196500139999998
2017-07-11 08:00:00,1,19.46222397,-99.196206570000001
2017-07-11 08:00:00,1,19.463188219999999,-99.195086040000007
2017-07-11 08:00:00,1,19.47770658,-99.094020029999996
2017-07-11 08:00:00,1,19.477882470000001,-99.093891549999995
2017-07-12 08:00:00,1,19.271601619999998,-99.150652570000005
2017-07-12 08:00:00,1,19.271966949999999,-99.152113409999998
2017-07-12 08:00:00,1,19.301634759999999,-99.139787530000007
2017-07-12 08:00:00,1,19.462410420000001,-99.196183149999996
2017-07-12 08:00:00,1,19.477728030000002,-99.093936819999996
2017-07-13 08:00:00,1,19.316646240000001,-99.252090629999998
2017-07-13 08:00:00,1,19.42905258,-99.1409223
2017-07-13 08:00:00,1,19.4618064,-99.196930129999998
2017-07-13 08:00:00,1,19.463099,-99.195349710000002
2017-07-13 08:00:00,1,19.46344612,-99.195885970000006
2017-07-13 08:00:00,1,19.486376830000001,-99.086772999999994
2017-07-13 08:00:00,1,19.627872180000001,-99.096111059999998
2017-07-13 08:00:00,1,19.639874299999999,-99.09651289
2017-07-14 08:00:00,1,19.34676632,-99.180847099999994
2017-07-14 08:00:00,1,19.365863869999998,-99.118946309999998
2017-07-14 08:00:00,1,19.4039085,-99.176971420000001
2017-07-14 08:00:00,1,19.477742410000001,-99.093696530000003
2017-07-15 08:00:00,1,19.40471234,-99.097657659999996
2017-07-16 08:00:00,1,19.358510469999999,-99.298014949999995
2017-07-16 08:00:00,1,19.630526339999999,-99.126514889999996
2017-07-16 08:00:00,1,19.634594920000001,-99.099803969999996
2017-07-17 08:00:00,1,19.34006445,-99.131904980000002
2017-07-17 08:00:00,1,19.353680409999999,-99.235372920000003
2017-07-17 08:00:00,1,19.415437870000002,-99.169027850000006
2017-07-17 08:00:00,1,19.461603480000001,-99.196440820000007
2017-07-17 08:00:00,1,19.462130299999998,-99.196859020000005
2017-07-18 08:00:00,1,19.458335399999999,-99.200767740000003
2017-07-18 08:00:00,1,19.459624040000001,-99.194121100000004
2017-07-18 08:00:00,1,19.461578930000002,-99.196491269999996
2017-07-18 08:00:00,1,19.486597369999998,-99.086060579999995
2017-07-18 08:00:00,1,19.667180349999999,-99.076304350000001
2017-07-19 08:00:00,1,19.367616600000002,-99.144622600000005
2017-07-19 08:00:00,1,19.462669160000001,-99.189688090000004
2017-07-19 08:00:00,1,19.633399099999998,-99.099163180000005
2017-07-19 08:00:00,1,19.635919770000001,-99.113176559999999
2017-07-20 08:00:00,1,19.3022083,-99.140111700000006
2017-07-20 08:00:00,1,19.46270075,-99.197251519999995
2017-07-20 08:00:00,1,19.484566999999998,-99.086844429999999
2017-07-20 08:00:00,1,19.48695493,-99.086584970000004
2017-06-22 08:00:00,1,19.477830640000001,-99.094003169999993
2017-06-22 08:00:00,1,19.517203200000001,-99.127357200000006
2017-06-23 08:00:00,1,19.293066499999998,-99.225930959999999
2017-06-23 08:00:00,1,19.303061700000001,-99.141453299999995
2017-06-23 08:00:00,1,19.304933890000001,-99.246447739999994
2017-06-23 08:00:00,1,19.312283040000001,-99.259866009999996
2017-06-23 08:00:00,1,19.312283359999999,-99.259925780000003
2017-06-23 08:00:00,1,19.407568349999998,-99.155233850000002
2017-06-23 08:00:00,1,19.416325000000001,-99.168376699999996
2017-06-23 08:00:00,1,19.460882439999999,-99.19687021
2017-06-23 08:00:00,1,19.461103479999998,-99.196611200000007
2017-06-23 08:00:00,1,19.461258600000001,-99.198369760000006
2017-06-23 08:00:00,1,19.461792469999999,-99.195985289999996
2017-06-24 08:00:00,1,19.310237770000001,-99.251483590000007
2017-06-24 08:00:00,1,19.315531140000001,-99.257552140000001
2017-06-24 08:00:00,1,19.329975340000001,-99.263578559999999
2017-06-24 08:00:00,1,19.341654559999998,-99.229681720000002
2017-06-24 08:00:00,1,19.441155340000002,-99.118640360000001
2017-06-25 08:00:00,1,19.32542664,-99.247894479999999
2017-06-25 08:00:00,1,19.325585,-99.247968999999998
2017-06-25 08:00:00,1,19.461317730000001,-99.196730959999996
2017-06-25 08:00:00,1,19.461645950000001,-99.19653812
2017-06-25 08:00:00,1,19.67768598,-99.151319000000001
2017-06-26 08:00:00,1,19.201279270000001,-99.143936640000007
2017-06-26 08:00:00,1,19.31528964,-99.247696599999998
2017-06-26 08:00:00,1,19.3326341,-99.108781669999999
2017-06-26 08:00:00,1,19.40666852,-99.156780029999993
2017-06-26 08:00:00,1,19.406672700000001,-99.156815989999998
2017-06-26 08:00:00,1,19.406674540000001,-99.156910409999995
2017-06-26 08:00:00,1,19.46169974,-99.19630042
2017-06-26 08:00:00,1,19.477649670000002,-99.094068780000001
2017-06-26 08:00:00,1,19.491134800000001,-99.148421260000006
2017-06-27 08:00:00,1,19.201407360000001,-99.143100459999999
2017-06-27 08:00:00,1,19.25537989,-99.179318570000007
2017-06-27 08:00:00,1,19.264439240000002,-99.172040199999998
2017-06-27 08:00:00,1,19.31666572,-99.250650669999999
2017-06-27 08:00:00,1,19.324461159999998,-99.246741659999998
2017-06-27 08:00:00,1,19.32905659,-99.216894730000007
2017-06-27 08:00:00,1,19.33228806,-99.263771669999997
2017-06-27 08:00:00,1,19.406660160000001,-99.156823759999995
2017-06-27 08:00:00,1,19.439008300000001,-99.159220000000005
2017-06-27 08:00:00,1,19.46157831,-99.19632043
2017-06-27 08:00:00,1,19.477795669999999,-99.093929919999994
2017-06-27 08:00:00,1,19.49385522,-99.143830859999994
2017-06-28 08:00:00,1,19.280368299999999,-99.243521700000002
2017-06-28 08:00:00,1,19.313500650000002,-99.256577649999997
2017-06-28 08:00:00,1,19.313724799999999,-99.258722899999995
2017-06-28 08:00:00,1,19.3211914,-99.258000199999998
2017-06-28 08:00:00,1,19.406691009999999,-99.15683756
2017-06-28 08:00:00,1,19.406691110000001,-99.156802529999993
2017-06-28 08:00:00,1,19.452435470000001,-99.051337739999994
2017-06-29 08:00:00,1,19.196204479999999,-99.140816130000005
2017-06-29 08:00:00,1,19.312321260000001,-99.260326539999994
2017-06-29 08:00:00,1,19.312772590000002,-99.2534153
2017-06-29 08:00:00,1,19.317134920000001,-99.268429190000006
2017-06-29 08:00:00,1,19.3192229,-99.239064299999995
2017-06-29 08:00:00,1,19.40668003,-99.156806220000007
2017-06-29 08:00:00,1,19.406694760000001,-99.156833599999999
2017-06-29 08:00:00,1,19.41761846,-99.168741600000004
2017-06-29 08:00:00,1,19.44679764,-99.119228759999999
2017-06-29 08:00:00,1,19.46103948,-99.194573289999994
2017-06-29 08:00:00,1,19.4777874,-99.094017620000002
2017-06-29 08:00:00,1,19.477860790000001,-99.094043799999994
2017-06-30 08:00:00,1,19.199950019999999,-99.144641969999995
2017-06-30 08:00:00,1,19.216631,-99.102174320000003
2017-06-30 08:00:00,1,19.227956200000001,-99.118995299999995
2017-06-30 08:00:00,1,19.309601399999998,-99.259813609999995
2017-06-30 08:00:00,1,19.312049699999999,-99.244120859999995
2017-06-30 08:00:00,1,19.317113460000002,-99.262058300000007
2017-06-30 08:00:00,1,19.317178859999999,-99.25645591
2017-06-30 08:00:00,1,19.337740539999999,-99.183529960000001
2017-06-30 08:00:00,1,19.406667809999998,-99.156791690000006
2017-06-30 08:00:00,1,19.411383149999999,-99.161874949999998
2017-06-30 08:00:00,1,19.461688030000001,-99.196322589999994
2017-06-30 08:00:00,1,19.4624913,-99.196335689999998
2017-06-30 08:00:00,1,19.485180310000001,-99.134723339999994
2017-06-30 08:00:00,1,19.496591209999998,-99.146503139999993
2017-06-30 08:00:00,1,19.5066813,-99.156213859999994
2017-06-30 08:00:00,1,19.519470900000002,-99.130410699999999
2017-07-01 08:00:00,1,19.322730400000001,-99.266581599999995
2017-07-01 08:00:00,1,19.323640099999999,-99.263627400000004
2017-07-01 08:00:00,1,19.323748299999998,-99.077079999999995
2017-07-01 08:00:00,1,19.326456100000001,-99.256979299999998
2017-07-01 08:00:00,1,19.413999780000001,-99.158649699999998
2017-07-01 08:00:00,1,19.4223,-99.163437139999999
2017-07-01 08:00:00,1,19.4254304,-98.987433109999998
2017-07-03 08:00:00,1,19.271967159999999,-99.152128489999996
2017-07-03 08:00:00,1,19.280559660000002,-99.138794529999998
2017-07-03 08:00:00,1,19.35650437,-99.239472640000002
2017-07-03 08:00:00,1,19.36085696,-99.215971089999996
2017-07-03 08:00:00,1,19.406673390000002,-99.157552960000004
2017-07-03 08:00:00,1,19.4067547,-99.156752269999998
2017-07-03 08:00:00,1,19.461640930000002,-99.196369750000002
2017-07-03 08:00:00,1,19.461699070000002,-99.19646831
2017-07-03 08:00:00,1,19.46182409,-99.19690817
2017-07-03 08:00:00,1,19.462323390000002,-99.195695540000003
2017-07-03 08:00:00,1,19.467163979999999,-99.121376740000002
2017-07-03 08:00:00,1,19.477781480000001,-99.094047889999999
2017-07-04 08:00:00,1,19.27199139,-99.152076120000004
2017-07-04 08:00:00,1,19.27222506,-99.153180739999996
2017-07-04 08:00:00,1,19.31944098,-99.258304249999995
2017-07-04 08:00:00,1,19.327241399999998,-99.256811549999995
2017-07-04 08:00:00,1,19.373267599999998,-99.163197220000001
2017-07-04 08:00:00,1,19.4069228,-99.182203849999993
2017-07-04 08:00:00,1,19.462054800000001,-99.196413250000006
2017-07-04 08:00:00,1,19.46217867,-99.196314509999993
2017-07-04 08:00:00,1,19.470173280000001,-99.122742040000006
2017-05-25 08:00:00,1,19.267771920000001,-99.211250930000006
2017-05-25 08:00:00,1,19.34617016,-99.180785839999999
2017-05-25 08:00:00,1,19.461496489999998,-99.19618543
2017-05-25 08:00:00,1,19.461711650000002,-99.196292839999998
2017-05-25 08:00:00,1,19.46213019,-99.198016809999999
2017-05-25 08:00:00,1,19.478481420000001,-99.096983730000005
2017-05-26 08:00:00,1,19.301438319999999,-99.139984010000006
2017-05-26 08:00:00,1,19.379791699999998,-99.206815000000006
2017-05-26 08:00:00,1,19.46173344,-99.196252450000003
2017-05-26 08:00:00,1,19.478840569999999,-99.097026009999993
2017-05-27 08:00:00,1,19.356268700000001,-99.08588847
2017-05-28 08:00:00,1,19.341553860000001,-99.139165770000005
2017-05-29 08:00:00,1,19.310756860000001,-99.253138340000007
2017-05-29 08:00:00,1,19.32286616,-99.22349724
2017-05-29 08:00:00,1,19.461288920000001,-99.194411990000006
2017-05-29 08:00:00,1,19.47822871,-99.095392360000005
2017-05-30 08:00:00,1,19.34585616,-99.226277730000007
2017-05-30 08:00:00,1,19.46178441,-99.196650770000005
2017-05-30 08:00:00,1,19.463971560000001,-99.196178059999994
2017-05-30 08:00:00,1,19.477822710000002,-99.094058989999994
2017-05-31 08:00:00,1,19.32506794,-99.260317150000006
2017-05-31 08:00:00,1,19.37071388,-99.18821518
2017-05-31 08:00:00,1,19.442302260000002,-99.116094020000006
2017-05-31 08:00:00,1,19.446083059999999,-99.125133439999999
2017-05-31 08:00:00,1,19.460534089999999,-99.193978799999996
2017-05-31 08:00:00,1,19.46166659,-99.196372519999997
2017-05-31 08:00:00,1,19.461735879999999,-99.196410970000002
2017-06-01 08:00:00,1,19.27559098,-99.14175315
2017-06-01 08:00:00,1,19.32961753,-99.2655314
2017-06-01 08:00:00,1,19.442535029999998,-99.116487899999996
2017-06-01 08:00:00,1,19.461230520000001,-99.196596929999998
2017-06-01 08:00:00,1,19.462495969999999,-99.195764679999996
2017-06-01 08:00:00,1,19.477744399999999,-99.094135739999999
2017-06-01 08:00:00,1,19.603135699999999,-99.028046419999995
2017-06-02 08:00:00,1,19.30213432,-99.140284339999994
2017-06-02 08:00:00,1,19.30226,-99.140211699999995
2017-06-02 08:00:00,1,19.30227571,-99.189117780000004
2017-06-02 08:00:00,1,19.444619190000001,-99.117811630000006
2017-06-02 08:00:00,1,19.458014339999998,-99.11382381
2017-06-02 08:00:00,1,19.47771354,-99.093985419999996
2017-05-19 08:00:00,1,19.267704269999999,-99.211309259999993
2017-05-19 08:00:00,1,19.302293949999999,-99.140081350000003
2017-05-19 08:00:00,1,19.317785579999999,-99.112433559999999
2017-05-19 08:00:00,1,19.460720500000001,-99.194096000000002
2017-05-19 08:00:00,1,19.4618793,-99.191967489999996
2017-05-22 08:00:00,1,19.338389360000001,-99.174523140000005
2017-05-22 08:00:00,1,19.459402950000001,-99.193451300000007
2017-05-22 08:00:00,1,19.461682920000001,-99.196249850000001
2017-05-22 08:00:00,1,19.461797050000001,-99.196258549999996
2017-05-23 08:00:00,1,19.316920079999999,-99.262134669999995
2017-05-23 08:00:00,1,19.352460990000001,-99.015451119999994
2017-05-23 08:00:00,1,19.408042399999999,-99.137713669999997
2017-05-23 08:00:00,1,19.460453489999999,-99.194161449999996
2017-05-23 08:00:00,1,19.461339200000001,-99.194570810000002
2017-05-23 08:00:00,1,19.4629051,-99.195079000000007
2017-05-23 08:00:00,1,19.477660220000001,-99.094081970000005
2017-05-24 08:00:00,1,19.30231865,-99.089534330000006
2016-11-19 08:00:00,1,19.37475689,-99.187914129999996
2016-11-19 08:00:00,1,19.507769199999998,-99.153020859999998
2016-11-20 08:00:00,1,19.370154100000001,-99.179998400000002
2016-11-20 08:00:00,1,19.406593919999999,-99.132528449999995
2016-11-22 08:00:00,1,19.33086467,-99.069839819999999
2016-11-22 08:00:00,1,19.333336299999999,-99.113413660000006
2016-11-22 08:00:00,1,19.4397071,-99.176011650000007
2016-11-23 08:00:00,1,19.236725809999999,-99.107568689999994
2016-11-23 08:00:00,1,19.293001700000001,-99.029274079999993
2016-11-23 08:00:00,1,19.306635620000002,-99.059603569999993
2016-11-23 08:00:00,1,19.330674699999999,-99.068369599999997
2016-11-23 08:00:00,1,19.330936690000001,-99.070005519999995
2016-11-23 08:00:00,1,19.331080069999999,-99.068431779999997
2016-06-24 08:00:00,1,19.456838730000001,-99.084493850000001
2016-06-25 08:00:00,1,19.384540000000001,-99.10820674
2016-06-27 08:00:00,1,19.380392459999999,-99.203450959999998
2016-06-27 08:00:00,1,19.381004090000001,-99.202691790000003
2016-06-27 08:00:00,1,19.412564,-99.099865699999995
2016-06-29 08:00:00,1,19.47516937,-99.18138209
2016-07-06 08:00:00,1,19.366781960000001,-99.204833219999998
2016-07-06 08:00:00,1,19.374582409999999,-99.201905060000001
2017-06-03 08:00:00,1,19.61593062,-99.025251139999995
2017-06-05 08:00:00,1,19.462389430000002,-99.196813890000001
2017-06-05 08:00:00,1,19.463606739999999,-99.189911359999996
2017-06-06 08:00:00,1,19.459498,-99.194734650000001
2017-06-06 08:00:00,1,19.461389050000001,-99.192723459999996
2017-06-06 08:00:00,1,19.462467459999999,-99.195800680000005
2017-06-07 08:00:00,1,19.302261699999999,-99.140023299999996
2017-06-07 08:00:00,1,19.461076550000001,-99.196347720000006
2017-06-07 08:00:00,1,19.477803900000001,-99.094096899999997
2017-06-07 08:00:00,1,19.511374570000001,-99.149370210000001
2017-06-08 08:00:00,1,19.348893409999999,-99.062859020000005
2017-06-08 08:00:00,1,19.351458829999999,-99.073089510000003
2017-06-08 08:00:00,1,19.35503392,-99.065757439999999
2017-06-08 08:00:00,1,19.355307589999999,-99.065642859999997
2017-06-08 08:00:00,1,19.46041409,-99.193475699999993
2017-06-08 08:00:00,1,19.46142476,-99.196092980000003
2017-06-08 08:00:00,1,19.46163997,-99.196325979999997
2017-06-09 08:00:00,1,19.46126976,-99.193646610000002
2017-06-09 08:00:00,1,19.46388726,-99.193729390000001
2017-06-09 08:00:00,1,19.486744789999999,-99.149941659999996
2017-06-09 08:00:00,1,19.522746439999999,-99.136443450000002
2017-06-10 08:00:00,1,19.35926903,-99.074343080000006
2017-06-10 08:00:00,1,19.507267500000001,-99.144925499999999
2017-06-11 08:00:00,1,19.393851300000001,-99.141539199999997
2017-06-11 08:00:00,1,19.419881799999999,-99.177245099999993
2017-06-12 08:00:00,1,19.30637922,-99.248218640000005
2017-06-12 08:00:00,1,19.377143329999999,-99.072570569999996
2017-06-12 08:00:00,1,19.461686690000001,-99.196673950000005
2017-06-12 08:00:00,1,19.462283639999999,-99.19158779
2017-06-12 08:00:00,1,19.46247923,-99.196796259999999
2017-06-13 08:00:00,1,19.32262137,-99.222606920000004
2017-06-13 08:00:00,1,19.340618030000002,-99.203186930000001
2017-06-13 08:00:00,1,19.34847998,-99.011545089999998
2017-06-13 08:00:00,1,19.43849518,-99.176734049999993
2017-06-13 08:00:00,1,19.461305459999998,-99.197250490000002
2017-06-13 08:00:00,1,19.461435030000001,-99.196498039999994
2017-06-13 08:00:00,1,19.462172930000001,-99.191223870000002
2017-06-13 08:00:00,1,19.464157700000001,-99.145154270000006
2017-06-14 08:00:00,1,19.3414067,-99.059461580000004
2017-06-14 08:00:00,1,19.406621229999999,-99.156732640000001
2017-06-14 08:00:00,1,19.411830980000001,-99.17254045
2017-06-14 08:00:00,1,19.452353859999999,-99.112740720000005
2017-06-14 08:00:00,1,19.460609529999999,-99.194107290000005
2017-06-14 08:00:00,1,19.461464589999999,-99.195616090000001
2017-06-14 08:00:00,1,19.461752579999999,-99.196723250000005
2017-06-14 08:00:00,1,19.46353238,-99.195419029999996
2017-06-14 08:00:00,1,19.477779170000002,-99.094063239999997
2017-06-14 08:00:00,1,19.477787970000001,-99.094072639999993
2017-06-14 08:00:00,1,19.477812709999998,-99.093983649999998
2017-06-14 08:00:00,1,19.5285464,-99.170303899999993
2017-06-14 08:00:00,1,19.529957100000001,-99.1420794
2017-06-15 08:00:00,1,19.31676349,-99.255604230000003
2017-06-15 08:00:00,1,19.3564978,-99.086213979999997
2017-06-15 08:00:00,1,19.358693509999998,-99.172140580000004
2017-06-15 08:00:00,1,19.398802839999998,-99.16270136
2017-06-15 08:00:00,1,19.455799580000001,-99.176342790000007
2017-06-15 08:00:00,1,19.468000700000001,-99.185264900000007
2017-06-15 08:00:00,1,19.477816140000002,-99.094046180000007
2017-06-16 08:00:00,1,19.406462749999999,-99.158177010000003
2017-06-16 08:00:00,1,19.4153141,-99.166191470000001
2017-06-16 08:00:00,1,19.417026320000002,-99.115316000000007
2017-06-16 08:00:00,1,19.4441852,-99.118605759999994
2017-06-16 08:00:00,1,19.4629811,-99.194726770000003
2017-06-16 08:00:00,1,19.477700970000001,-99.094037060000005
2017-06-16 08:00:00,1,19.47770362,-99.094086419999996
2017-06-16 08:00:00,1,19.477844380000001,-99.094007989999994
2017-06-17 08:00:00,1,19.301180680000002,-99.141204000000002
2017-06-17 08:00:00,1,19.302191700000002,-99.140063299999994
2017-06-17 08:00:00,1,19.317929490000001,-99.262986979999994
2017-06-17 08:00:00,1,19.33133746,-99.245379790000001
2017-06-17 08:00:00,1,19.336197110000001,-99.228044620000006
2017-06-17 08:00:00,1,19.34121661,-99.206045619999998
2017-06-17 08:00:00,1,19.382755800000002,-99.176614599999994
2017-06-17 08:00:00,1,19.4454423,-99.124776990000001
2017-06-18 08:00:00,1,19.31952265,-99.262800519999999
2017-06-19 08:00:00,1,19.274674659999999,-99.231836999999999
2017-06-19 08:00:00,1,19.276570100000001,-99.232166879999994
2017-06-19 08:00:00,1,19.31643382,-99.239164479999999
2017-06-19 08:00:00,1,19.325373299999999,-99.253801699999997
2017-06-19 08:00:00,1,19.325385000000001,-99.253744999999995
2017-06-19 08:00:00,1,19.397797990000001,-99.178161279999998
2017-06-19 08:00:00,1,19.40650978,-99.157824110000007
2017-06-19 08:00:00,1,19.40664842,-99.156771199999994
2017-06-19 08:00:00,1,19.40883899,-99.157761949999994
2017-06-19 08:00:00,1,19.42516595,-99.146413170000002
2017-06-19 08:00:00,1,19.439320039999998,-99.213993070000001
2017-06-19 08:00:00,1,19.460057419999998,-99.196999259999998
2017-06-19 08:00:00,1,19.46101122,-99.196621660000005
2017-06-19 08:00:00,1,19.46127328,-99.194355669999993
2017-06-19 08:00:00,1,19.477760190000001,-99.094179319999995
2017-06-20 08:00:00,1,19.30473726,-99.247711980000005
2017-06-20 08:00:00,1,19.321447859999999,-99.239901660000001
2017-06-20 08:00:00,1,19.323423500000001,-99.237757560000006
2017-06-20 08:00:00,1,19.325486009999999,-99.328746580000001
2017-06-20 08:00:00,1,19.327222020000001,-99.21233273
2017-06-20 08:00:00,1,19.344351639999999,-99.190159059999999
2017-06-20 08:00:00,1,19.350498290000001,-99.186329959999995
2017-06-20 08:00:00,1,19.35872054,-99.172174670000004
2017-06-20 08:00:00,1,19.361296169999999,-99.189286139999993
2017-06-20 08:00:00,1,19.386802930000002,-99.139006960000003
2017-06-20 08:00:00,1,19.397409549999999,-99.185215279999994
2017-06-20 08:00:00,1,19.406634059999998,-99.156794430000005
2017-06-20 08:00:00,1,19.461352250000001,-99.195816919999999
2017-06-20 08:00:00,1,19.461549860000002,-99.196457030000005
2017-06-20 08:00:00,1,19.461633599999999,-99.196343600000006
2017-06-20 08:00:00,1,19.485460740000001,-99.134668959999999
2017-06-20 08:00:00,1,19.493385,-99.121356700000007
2017-06-20 08:00:00,1,19.527230500000002,-99.033293810000004
2017-06-21 08:00:00,1,19.292872819999999,-99.242352800000006
2017-06-21 08:00:00,1,19.30548989,-99.235036339999994
2017-06-21 08:00:00,1,19.30980052,-99.218083120000003
2017-06-21 08:00:00,1,19.311185999999999,-99.262390600000003
2017-06-21 08:00:00,1,19.313642900000001,-99.258771800000005
2017-06-21 08:00:00,1,19.40671047,-99.156863999999999
2017-06-21 08:00:00,1,19.422303540000001,-99.162934620000001
2017-06-21 08:00:00,1,19.426836640000001,-99.123997630000005
2017-06-21 08:00:00,1,19.460054339999999,-99.196882939999995
